Chr	SNV_mean	Indel_mean	SequenceAlt_mean	Insertion_mean	transcript_ablation	splice_acceptor_variant	splice_donor_variant	stop_gained	frameshift_variant	stop_lost	start_lost	transcript_amplification	inframe_insertion	inframe_deletion	missense_variant	protein_altering_variant	splice_region_variant	incomplete_terminal_codon_variant	start_retained_variant	stop_retained_variant	synonymous_variant	coding_sequence_variant	mature_miRNA_variant	5_prime_UTR_variant	3_prime_UTR_variant	non_coding_transcript_exon_variant	intron_variant	NMD_transcript_variant	non_coding_transcript_variant	upstream_gene_variant	downstream_gene_variant	TFBS_ablation	TFBS_amplification	TF_binding_site_variant	regulatory_region_ablation	regulatory_region_amplification	feature_elongation	regulatory_region_variant	feature_truncation	intergenic_variant	pop
chr19 	0.24865591564169	0.063212338824253	0.0741913746630728	0.110277401894452	0	0.23	0.260588235294118	0.201842105263158	0.0479166666666667	0.319166666666667	0.0983333333333333	0	0.0636734693877551	0	0.228262763547659	0	0	0	0	0.152727272727273	0.234113560857745	0.25	0.225	0.232829367382473	0.236734514140326	0.235164835164834	0.223099838969482	0	0	0.218847689419278	0.220686972245018	0	0	0.20913432002234	0	0	0	0.220228954502158	0	0.209937615464934	HGDP
chr19 	0.251290003223305	0.0645787881129689	0.0813342318059297	0.113552097428958	0	0.271176470588235	0.245588235294118	0.176842105263158	0.0323611111111111	0.375	0.138333333333333	0	0.0860204081632653	0.00888888888888889	0.236091653598187	0	0	0	0	0.158181818181818	0.231925400181214	0.23	0.209	0.24269878119559	0.239162344652119	0.238742138364779	0.225276635331049	0	0	0.220188870318081	0.220837905725644	0	0	0.210050265289022	0	0	0	0.22354476518426	0	0.209674957830194	HGDP
chr20 	0.254527861372228	0.0682983380532737	0.0767796610169488	0.0814763231197771	0	0.270909090909091	0	0.0825	0	0.125	0	0	0	0.09	0.218064733648011	0	0	0	0	0	0.252689655172414	0.67	0.165555555555556	0.202634408602151	0.237544653488927	0.248196437017182	0.238315579399343	0	0	0.223407275244995	0.229484240307101	0	0	0.191347248576848	0	0	0	0.231793195634657	0	0.224978980507501	HGDP
chr20 	0.253090352234452	0.0683266577156943	0.0819491525423729	0.075125348189415	0	0.226363636363636	0	0.1875	0	0.04	0	0	0	0.136363636363636	0.226540795684424	0	0	0	0	0	0.254880636604775	0.83	0.25	0.206516129032258	0.243741366992141	0.247212675390194	0.238248638537837	0	0	0.222846852364716	0.232290169617597	0	0	0.193000210837023	0	0	0	0.229680656266019	0	0.221174735135573	HGDP
chr20 	0.247188672693518	0.06584434340129	0.0961299435028247	0.0879944289693593	0	0.263636363636364	0	0.125	0	0.25	0	0	0	0.172727272727273	0.231503708698584	0	0	0	0	0	0.250864721485411	1	0.193333333333333	0.202913978494624	0.228771135984758	0.237021913920858	0.232222451331698	0	0	0.216038693012353	0.224714359716809	0	0	0.183979548808772	0	0	0	0.224767450377204	0	0.21976152773068	HGDP
chr20 	0.248407116574812	0.0670509189786837	0.074152542372881	0.0842339832869081	0	0.211818181818182	0	0.0625	0	0.125	0	0	0	0.0827272727272727	0.220903573836818	0	0	0	0	0	0.248636604774536	0.75	0.184444444444444	0.202150537634409	0.231617051678973	0.243462084187293	0.230755643762747	0	0	0.219052380698762	0.228253084861935	0	0	0.184847143158337	0	0	0	0.227056324617298	0	0.221805696942303	HGDP
chr20 	0.252246865709801	0.0621431553293965	0.0542937853107344	0.0759052924791085	0	0.327272727272727	0	0.105	0.0342857142857143	0.21	0	0	0	0.136363636363636	0.229527983816588	0	0	0	0	0	0.257411140583554	1	0.186666666666667	0.199591397849463	0.250314360562038	0.244789531767302	0.236981548918811	0	0	0.219421202599059	0.231272995337844	0	0	0.190926628716002	0	0	0	0.230226323884858	0	0.220494287976499	HGDP
chr20 	0.250558110775381	0.066092563549996	0.0728531073446326	0.0796239554317547	0	0.227272727272727	0	0.125	0	0.125	0.048	0	0	0.114545454545455	0.23049898853675	0	0	0	0	0	0.250153846153847	0.67	0.174444444444444	0.203526881720431	0.233636580138129	0.248552735298753	0.233397303955037	0	0	0.220650431401788	0.229632340244662	0	0	0.185286738351255	0	0	0	0.229678642056688	0	0.219805546129801	HGDP
chr20 	0.24835107095857	0.0650252169105582	0.0829378531073447	0.0832869080779944	0	0.234545454545455	0	0.125	0	0.04	0	0	0	0.182727272727273	0.214774106540796	0	0	0	0	0	0.249039787798409	0.92	0.138888888888889	0.194956989247312	0.227149321266968	0.237699826580482	0.232229189603255	0	0	0.218103163613118	0.221624583261383	0	0	0.188290111743622	0	0	0	0.227100087892767	0	0.22063482637712	HGDP
chr20 	0.249979592085315	0.0610169128183107	0.0574858757062146	0.0708077994428968	0	0.249090909090909	0	0.125	0.0342857142857143	0.165	0	0	0	0.114545454545455	0.230761968981793	0	0	0	0	0	0.254859416445623	0.83	0.194444444444444	0.200139784946237	0.23278875922839	0.241406274633454	0.234611150182494	0	0	0.217551395398378	0.228902068086124	0	0	0.186417878979547	0	0	0	0.226019006811687	0	0.215554518719625	HGDP
chr20 	0.250253210438989	0.0668902528460663	0.0651412429378531	0.0849442896935934	0	0.242727272727273	0	0.1675	0	0.085	0	0	0	0.136363636363636	0.235441672285906	0	0	0	0	0	0.263639257294429	0.83	0.12	0.201537634408602	0.234462967373185	0.236783856219454	0.234831156589408	0	0	0.216784725181081	0.224573166682163	0	0	0.188293274298964	0	0	0	0.228163041089867	0	0.223343324661647	HGDP
chr20 	0.247746265656054	0.0627208313118398	0.0715819209039545	0.0851949860724232	0	0.296363636363636	0	0.1475	0	0.165	0	0	0	0.158181818181818	0.214834794335806	0	0	0	0	0	0.250992042440317	0.83	0.165555555555556	0.195333333333334	0.236606334841631	0.241489831310104	0.231988526527864	0	0	0.216493129527052	0.222530051668951	0	0	0.187588024457093	0	0	0	0.225087709660877	0	0.215939844663136	HGDP
chr20 	0.252091354354445	0.0672843587458078	0.0828248587570622	0.0768941504178273	0	0.235454545454545	0	0.0625	0	0.125	0	0	0	0.136363636363636	0.215542818610925	0	0	0	0	0	0.244912466843502	0.83	0.184444444444444	0.209430107526882	0.229835675160753	0.245355510011036	0.234942356480415	0	0	0.223587292288023	0.226778593913951	0	0	0.18982816782627	0	0	0	0.227444883908296	0	0.222198752026564	HGDP
chr20 	0.24779976789794	0.0637894190520213	0.0669209039548022	0.0767130919220055	0	0.280909090909091	0	0.1875	0.0342857142857143	0.085	0	0	0.0246153846153846	0.136363636363636	0.224821308159137	0	0	0	0	0	0.25306100795756	0.92	0.167777777777778	0.198430107526882	0.240321505120268	0.242866151663248	0.230132740267312	0	0	0.215644306561566	0.228207791517793	0	0	0.188507273877293	0	0	0	0.227077931590124	0	0.21999151679678	HGDP
chr20 	0.249385203957257	0.065719782017575	0.0642937853107344	0.0811281337047354	0	0.234545454545455	0	0.125	0	0.085	0	0	0	0.114545454545455	0.22881995954147	0	0	0	0	0	0.253602122015916	0.75	0.13	0.202806451612903	0.234848773517504	0.247226864259814	0.232672405857548	0	0	0.219147715168297	0.227983715648125	0	0	0.186279780729497	0	0	0	0.227734197612243	0	0.220702597745386	HGDP
chr20 	0.24634736402836	0.0631042186142516	0.0717231638418078	0.0836490250696378	0	0.226363636363636	0	0.1875	0	0	0	0	0	0.136363636363636	0.22515846257586	0	0	0	0	0	0.245464190981432	0.83	0.184444444444444	0.207096774193549	0.230490592998334	0.237690367334068	0.23090311249238	0	0	0.213592618236041	0.222134897126993	0	0	0.185852835757957	0	0	0	0.224903134842156	0	0.215514364890877	HGDP
chr20 	0.252281726692375	0.0685031196759563	0.0915819209039546	0.0762813370473537	0	0.264545454545455	0	0.0625	0	0.04	0	0	0	0.136363636363636	0.233351314902226	0	0	0	0	0	0.262992042440319	0.83	0.137777777777778	0.205129032258064	0.230685877589903	0.250960113510959	0.235167922881829	0	0	0.222933931614827	0.227679546269604	0	0	0.190566097406704	0	0	0	0.230172306452791	0	0.224728820269222	HGDP
chr20 	0.251772046639548	0.0678966727217305	0.0876553672316383	0.0901114206128134	0	0.205454545454545	0	0.0625	0	0.04	0	0	0	0.172727272727273	0.232643290627108	0	0	0	0	0	0.252647214854111	0.67	0.204444444444444	0.201150537634409	0.239747558942607	0.243860949077722	0.235799663454714	0	0	0.221190083084785	0.230907593608464	0	0	0.185623023402909	0	0	0	0.228265948875701	0	0.223474531538702	HGDP
chr20 	0.248384835396423	0.067964820435285	0.0861864406779659	0.0824651810584957	0	0.233636363636364	0	0.1675	0	0	0	0	0	0.0681818181818182	0.21378287255563	0	0	0	0	0	0.244960212201591	0.92	0.166666666666667	0.202161290322581	0.230878780662063	0.244244048557465	0.23069279004949	0	0	0.22022275777588	0.226738613572058	0	0	0.184595192915874	0	0	0	0.228842195854388	0	0.220786298684181	HGDP
chr20 	0.250276664311039	0.0647964030643872	0.0841242937853106	0.0859470752089135	0	0.234545454545455	0	0.1025	0	0.165	0.048	0	0	0.114545454545455	0.237693863789615	0	0	0	0	0	0.244779840848806	0.58	0.166666666666667	0.202956989247312	0.231550369135509	0.242943402175627	0.235748113836347	0	0	0.217223982743926	0.224903104121567	0	0	0.183798228969005	0	0	0	0.22755017212334	0	0.220652829619597	HGDP
chr20 	0.247617162751582	0.0653857002628846	0.0766101694915254	0.0871309192200557	0	0.25	0	0.04	0	0.25	0	0	0	0.114545454545455	0.219527983816589	0	0	0	0	0	0.25204774535809	0.92	0.193333333333333	0.196849462365592	0.234953560371519	0.241272268642598	0.229421465997575	0	0	0.218369327865357	0.226544423340028	0	0	0.182395108581065	0	0	0	0.226871932908516	0	0.223588017946709	HGDP
chr20 	0.250654286880264	0.067730590876778	0.0755367231638416	0.0859331476323119	0	0.266363636363636	0	0.1675	0	0	0	0	0	0.158181818181818	0.225738368172623	0	0	0	0	0	0.250610079575596	0.75	0.184444444444444	0.19952688172043	0.229290307216004	0.239552262336432	0.234998619206766	0	0	0.216957419045585	0.22627319457543	0	0	0.186665612481549	0	0	0	0.228732696110742	0	0.22403168947709	HGDP
chr20 	0.251141457307817	0.0632461554083759	0.0545197740112993	0.0777715877437326	0	0.303636363636364	0	0.145	0.0342857142857143	0.125	0	0	0	0.158181818181818	0.221220498988537	0	0	0	0	0	0.256594164456233	0.67	0.194444444444444	0.190193548387097	0.237563705644202	0.23934258237427	0.2370736018087	0	0	0.216620952279503	0.226286211430914	0	0	0.186343031836391	0	0	0	0.228545740862811	0	0.220753214191483	HGDP
chr20 	0.249729549441834	0.0641066895330038	0.0860451977401131	0.0798885793871867	0	0.240909090909091	0	0.1475	0	0.165	0	0	0	0.136363636363636	0.232333108563722	0	0	0	0	0	0.254615384615384	0.83	0.138888888888889	0.196397849462366	0.233529411764707	0.24105312943402	0.235348677936445	0	0	0.217609847677883	0.225072721718222	0	0	0.188140417457305	0	0	0	0.229193400717788	0	0.219630415111439	HGDP
chr20 	0.247969869389245	0.0669673139195064	0.0882203389830508	0.0760863509749302	0	0.242727272727273	0	0.2075	0	0.125	0	0	0	0.09	0.228968307484827	0	0	0	0	0	0.248870026525199	0.75	0.14	0.199215053763441	0.240612050488211	0.242508276840611	0.231833398997778	0	0	0.217241292074985	0.226933467929389	0	0	0.186079485557664	0	0	0	0.225704607046067	0	0.220307657504828	HGDP
chr20 	0.250916787489628	0.065800227911224	0.0960734463276834	0.0866155988857937	0	0.243636363636364	0	0.105	0	0.085	0.048	0	0	0.09	0.226365475387728	0	0	0	0	0	0.254307692307692	0.67	0.165555555555556	0.198591397849462	0.233022148130508	0.244523096326659	0.234847394719157	0	0	0.22290610353643	0.228567614594819	0	0	0.186181741513809	0	0	0	0.229273602871161	0	0.217968555593281	HGDP
chr20 	0.250630299965794	0.0637098757770946	0.0775141242937849	0.0780362116991644	0	0.295454545454545	0	0.125	0.0342857142857143	0.085	0	0	0	0.114545454545455	0.222137559002023	0	0	0	0	0	0.25602652519894	0.67	0.241111111111111	0.199720430107527	0.236594427244583	0.247529560145042	0.233888424533257	0	0	0.218876491265444	0.229147263139723	0	0	0.186552814674255	0	0	0	0.229379806635902	0	0.21968791237796	HGDP
chr20 	0.249131963058581	0.0685074071148889	0.0673163841807908	0.0885933147632312	0	0.258181818181818	0	0.105	0	0.21	0	0	0	0.182727272727273	0.232643290627107	0	0	0	0	0	0.249140583554376	0.92	0.194444444444444	0.196215053763441	0.234493927125507	0.24066845341321	0.233411590563531	0	0	0.219756737324241	0.227293689481588	0	0	0.184950453299599	0	0	0	0.227384274518418	0	0.220517663914364	HGDP
chr20 	0.246427076733621	0.0659620223172451	0.0676836158192091	0.0826880222841225	0	0.236363636363636	0	0.1875	0	0.125	0	0	0	0.09	0.219844908968307	0	0	0	0	0	0.250397877984084	0.75	0.157777777777778	0.200537634408602	0.222712550607289	0.243583477849597	0.231166641505611	0	0	0.215746964209625	0.22327294220782	0	0	0.182317098882563	0	0	0	0.225713762543027	0	0.219818270934686	HGDP
chr20 	0.251521836468578	0.0693372522029509	0.0824293785310732	0.0877994428969359	0	0.250909090909091	0	0.125	0	0.165	0	0	0	0.136363636363636	0.222164531355361	0	0	0	0	0	0.256530503978779	0.92	0.167777777777778	0.201709677419355	0.229397475589427	0.249320510799305	0.23465073292516	0	0	0.225260971452914	0.230158991592174	0	0	0.188487244360107	0	0	0	0.228859591298613	0	0.222868076763582	HGDP
chr20 	0.25113385764401	0.0688745472802935	0.0978248587570622	0.0936350974930362	0	0.257272727272727	0	0.125	0	0.29	0	0	0.0246153846153846	0.136363636363636	0.227296021577882	0	0	0	0	0	0.255432360742706	0.92	0.258888888888889	0.200817204301075	0.242793522267208	0.246282516159545	0.235036324070427	0	0	0.22202665636983	0.228760476576308	0	0	0.188864642631243	0	0	0	0.230173588222366	0	0.220566489462001	HGDP
chr20 	0.248825890028626	0.0587162505218232	0.0583050847457627	0.0695821727019498	0	0.28	0	0.2075	0.0342857142857143	0.085	0	0	0	0.0681818181818182	0.230586648685098	0	0	0	0	0	0.256079575596817	0.83	0.212222222222222	0.201172043010753	0.225179804715409	0.242960744127385	0.233373664772912	0	0	0.217108809118019	0.225727682069942	0	0	0.18628083491461	0	0	0	0.22609664542591	0	0.21594521735854	HGDP
chr20 	0.246610123544021	0.0626435445837203	0.062372881355932	0.0816852367688022	0	0.211818181818182	0	0.105	0	0.125	0.048	0	0	0.114545454545455	0.224335805799056	0	0	0	0	0	0.249702917771883	0.92	0.13	0.200505376344086	0.234741605144083	0.239987387671449	0.231820474772041	0	0	0.215300516616953	0.223393547358772	0	0	0.184068100358422	0	0	0	0.224144693473958	0	0.215014421445553	HGDP
chr20 	0.252404859520381	0.0701879703489713	0.0958474576271185	0.0885654596100278	0	0.28	0	0.1875	0	0.21	0	0	0	0.09	0.230128118678355	0	0	0	0	0	0.260419098143236	0.92	0.184444444444444	0.192	0.238530602524412	0.245342897682481	0.23621519019975	0	0	0.222558984874306	0.232513979837162	0	0	0.188459835547121	0	0	0	0.228660917014573	0	0.222308562379846	HGDP
chr20 	0.246362959330314	0.0628760817321217	0.0745197740112993	0.0898328690807797	0	0.286363636363636	0	0.145	0	0.125	0	0	0	0.0681818181818182	0.215866486850978	0	0	0	0	0	0.240721485411141	0.75	0.157777777777778	0.196677419354839	0.223755656108597	0.242238688317829	0.2261541775443	0	0	0.216107797187895	0.225050407108799	0	0	0.18556715159182	0	0	0	0.225112063282792	0	0.222261621988482	HGDP
chr20 	0.249740545348122	0.0634590605995606	0.065367231638418	0.09041782729805	0	0.226363636363636	0	0.1025	0	0.04	0	0	0	0.114545454545455	0.222474713418746	0	0	0	0	0	0.252673740053051	0.75	0.121111111111111	0.194064516129033	0.226756370564422	0.241247043985496	0.234287639506198	0	0	0.218565589049848	0.226696109554111	0	0	0.187430950874974	0	0	0	0.228197648868378	0	0.218590562907684	HGDP
chr20 	0.247485760149064	0.0686245218941426	0.113135593220339	0.0888718662952644	0	0.287272727272727	0	0.1675	0	0.085	0	0	0	0.204545454545455	0.218374915711395	0	0	0	0	0	0.250074270557029	0.58	0.137777777777778	0.199795698924731	0.232548225768043	0.236750748857007	0.231656068310676	0	0	0.21644426395398	0.224063516941832	0	0	0.184109213577903	0	0	0	0.226202116750894	0	0.219484598273223	HGDP
chr20 	0.247688422924987	0.0672135031760865	0.0769209039548022	0.0823676880222841	0	0.271818181818182	0	0.0825	0	0.125	0	0	0	0.136363636363636	0.21826028320971	0	0	0	0	0	0.243936339522547	0.83	0.22	0.195752688172043	0.236556322934034	0.237494876241526	0.231799633997756	0	0	0.216198604601616	0.226534461460811	0	0	0.187905334176682	0	0	0	0.227247857613709	0	0.221971025147998	HGDP
chr20 	0.247132413860329	0.0641202288138429	0.0740112994350283	0.0957938718662951	0	0.219090909090909	0	0.0625	0	0.125	0	0	0	0.114545454545455	0.215724881995954	0	0	0	0	0	0.248557029177719	0.75	0.165555555555556	0.209236559139785	0.233043581805194	0.24085606180041	0.22770434821039	0	0	0.219336520025561	0.224236720815007	0	0	0.184977862112586	0	0	0	0.224566578773892	0	0.220488161218585	HGDP
chr20 	0.250712632194491	0.0684057496812596	0.0939830508474574	0.0904178272980501	0	0.212727272727273	0	0.0825	0	0.085	0	0	0	0.114545454545455	0.213937963587323	0	0	0	0	0	0.242381962864721	0.92	0.184444444444444	0.206096774193548	0.227861395570375	0.244441116191077	0.233061605476108	0	0	0.221949030677456	0.22796512014027	0	0	0.189692177946447	0	0	0	0.229712700505381	0	0.223535139313079	HGDP
chr20 	0.250463792704178	0.0641043201588574	0.0736723163841806	0.0824094707520891	0	0.289090909090909	0	0.1475	0	0.125	0.102	0	0	0.114545454545455	0.22552258934592	0	0	0	0	0	0.247273209549071	0.5	0.102222222222222	0.204967741935484	0.232502976899263	0.241142992274947	0.234935434103078	0	0	0.21990413293566	0.225882821735492	0	0	0.185008433480918	0	0	0	0.22754083351644	0	0.219556516985284	HGDP
chr20 	0.247302682879197	0.0669527591926048	0.0779096045197738	0.0797493036211699	0	0.241818181818182	0	0.085	0	0.21	0	0	0	0.104545454545455	0.222852326365476	0	0	0	0	0	0.249766578249336	0.92	0.222222222222222	0.19152688172043	0.230700166706361	0.242527195333438	0.230449291745138	0	0	0.21835002130379	0.227963791889705	0	0	0.182234872443602	0	0	0	0.225043763275468	0	0.220256286996222	HGDP
chr20 	0.250680695331098	0.067938193182969	0.0883333333333333	0.0851949860724233	0	0.250909090909091	0	0.165	0	0.29	0	0	0	0.114545454545455	0.225711395819285	0	0	0	0	0	0.252557029177719	0.67	0.157777777777778	0.198913978494624	0.230569183138845	0.244180986914708	0.233796150716424	0	0	0.221362510651893	0.226779390864295	0	0	0.187454142947501	0	0	0	0.227734380722183	0	0.223325132903552	HGDP
chr20 	0.248028625907628	0.0649387911678729	0.0751129943502824	0.0873259052924791	0	0.302727272727273	0	0.125	0	0.125	0	0	0	0.136363636363636	0.226621712744437	0	0	0	0	0	0.251119363395225	0.83	0.192222222222222	0.190720430107527	0.229478447249347	0.240919123443165	0.230881793043091	0	0	0.216073977417977	0.225914699748968	0	0	0.18245203457727	0	0	0	0.225919028784879	0	0.220994231421817	HGDP
chr20 	0.249363333983079	0.0665988198260173	0.083276836158192	0.0782451253481893	0	0.296363636363636	0	0.0825	0	0.085	0	0	0	0.114545454545455	0.231213755900202	0	0	0	0	0	0.252907161803713	0.92	0.148888888888889	0.205817204301075	0.228713979518935	0.241480372063691	0.231877805311879	0	0	0.21844655411163	0.227326762920552	0	0	0.18442863166772	0	0	0	0.227835823628504	0	0.222013064133045	HGDP
chr20 	0.255773170597899	0.0698261330685624	0.090819209039548	0.0799721448467965	0	0.150909090909091	0	0.0825	0	0.125	0	0	0	0.114545454545455	0.234868509777478	0	0	0	0	0	0.259533156498673	0.83	0.148888888888889	0.197397849462366	0.241207430340559	0.247750275894687	0.239706203996604	0	0	0.227818891137615	0.233656142494725	0	0	0.192085178157284	0	0	0	0.231334139017063	0	0.22342646005356	HGDP
chr20 	0.250621055485165	0.0588465660998936	0.0495197740112994	0.0831197771587743	0	0.210909090909091	0	0.1675	0.0342857142857143	0.165	0	0	0	0.136363636363636	0.22204315576534	0	0	0	0	0	0.251984084880636	0.92	0.175555555555556	0.19852688172043	0.238523457966184	0.241004256660886	0.234135752237861	0	0	0.219750612484017	0.230328210713666	0	0	0.187152646004638	0	0	0	0.227016589760489	0	0.218072144930831	HGDP
chr20 	0.250439790559963	0.0672997032640919	0.087316384180791	0.09016713091922	0	0.272727272727273	0	0.1675	0	0.125	0	0	0	0.0681818181818182	0.240276466621713	0	0	0	0	0	0.24824403183024	0.83	0.138888888888889	0.208655913978495	0.233879495117886	0.240936465394924	0.238409510168234	0	0	0.216004207498931	0.22468115345278	0	0	0.18382036685642	0	0	0	0.225679887204274	0	0.220664706104148	HGDP
chr20 	0.251055667917492	0.0643577303652177	0.058276836158192	0.0781058495821727	0	0.249090909090909	0	0.1675	0	0.085	0	0	0	0.114545454545455	0.219676331759946	0	0	0	0	0	0.257039787798408	0.75	0.138888888888889	0.198731182795699	0.231069302214813	0.250868674128961	0.234030554195286	0	0	0.222133707925009	0.229759453823366	0	0	0.185581910183428	0	0	0	0.229349410385992	0	0.221281152207546	HGDP
chr20 	0.251818527949589	0.0636121673003771	0.0868079096045195	0.0794707520891365	0	0.228181818181818	0	0.165	0	0.21	0	0	0	0.136363636363636	0.238476062036413	0	0	0	0	0	0.253023872679045	0.83	0.195555555555556	0.207440860215054	0.234305787092166	0.243857795995586	0.235360460706364	0	0	0.22047494141457	0.230332859590636	0	0	0.188575795909761	0	0	0	0.228354024756461	0	0.220312935942413	HGDP
chr20 	0.249243049125142	0.0642699506944491	0.0786723163841806	0.0867688022284122	0	0.272727272727273	0	0.145	0	0	0.048	0	0	0.182727272727273	0.217693863789616	0	0	0	0	0	0.255671087533156	0.75	0.222222222222222	0.199311827956989	0.243674684448678	0.243805770140313	0.232214571604332	0	0	0.219113096506175	0.227519757727089	0	0	0.184901960784315	0	0	0	0.226314180033689	0	0.220043358594451	HGDP
chr20 	0.251109291997583	0.0664251785492621	0.0954237288135591	0.0822562674094706	0	0.265454545454545	0	0.145	0	0.125	0.048	0	0	0.158181818181818	0.22261631827377	0	0	0	0	0	0.248063660477453	0.75	0.183333333333333	0.198483870967742	0.233353179328411	0.244474223553523	0.235260123056371	0	0	0.220641909884958	0.229070623082336	0	0	0.185810668353363	0	0	0	0.228584560169924	0	0.22210279757193	HGDP
chr21 	0.25284402373556	0.0697422241544818	0.0409859154929578	0.225728744939271	0	0.15	0.17	0.135454545454545	0	0	0	0	0	0.0242857142857143	0.223795423956932	0	0	0	0	0	0.236388028895769	0	0.92	0.202216014897579	0.225339679792297	0.219013692768507	0.23086342033892	0	0	0.224751682907308	0.214829030006976	0	0	0.165538461538462	0	0	0	0.227940274781421	0	0.223014231134985	HGDP
chr21 	0.255850498387483	0.0704427295617964	0.0634272300469484	0.219615384615385	0	0.166	0.125	0.157272727272727	0	0	0	0	0	0.0114285714285714	0.222220726783311	0	0	0	0	0	0.243405572755417	0	0.83	0.223184357541899	0.234335785374297	0.222171587505349	0.234820037821326	0	0	0.23180953725933	0.219986718591719	0	0	0.191392820512822	0	0	0	0.231497672306117	0	0.231872904119183	HGDP
chr21 	0.254629814578463	0.069564154122056	0.0520657276995305	0.224089068825911	0	0.1	0.295	0.106363636363636	0	0	0	0	0	0.0114285714285714	0.243485868102288	0	0	0	0	0	0.232074303405573	0	0.92	0.214804469273743	0.232038078753786	0.221170303808301	0.233380278185567	0	0	0.230457091747867	0.219310942529769	0	0	0.183913846153847	0	0	0	0.232187653760265	0	0.22597490782295	HGDP
chr21 	0.25339259093261	0.0714245602594032	0.0630516431924883	0.223623481781377	0	0.2	0.29	0.150909090909091	0	0	0	0	0.025	0.0114285714285714	0.236985195154778	0	0	0	0	0	0.235180598555212	0	0.92	0.211731843575419	0.223388143660754	0.211854942233633	0.232875662494748	0	0	0.231811184860893	0.216644981203427	0	0	0.17538871794872	0	0	0	0.228763483592594	0	0.223829226380151	HGDP
chr21 	0.258190751332499	0.0648296288245184	0.0493896713615024	0.221113360323887	0	0.2	0.415	0.106363636363636	0	0	0	0	0	0.0242857142857143	0.226366083445491	0	0	0	0	0	0.249504643962849	0	1	0.214655493482309	0.22559498052791	0.223279845956355	0.239735126527201	0	0	0.230857458927643	0.213798032550704	0	0	0.179156923076923	0	0	0	0.232077135611822	0	0.221063247635092	HGDP
chr21 	0.256146973136807	0.0679943119033357	0.0637089201877934	0.210364372469635	0	0.2	0.04	0.121818181818182	0	0	0	0	0	0.0114285714285714	0.229744279946164	0	0	0	0	0	0.243095975232198	0	0.92	0.220744878957169	0.230813500649069	0.216461275139068	0.236643484535604	0	0	0.225596667137409	0.214837133917112	0	0	0.17564717948718	0	0	0	0.230917452026795	0	0.224251989522679	HGDP
chr21 	0.25080701737299	0.0672468887560431	0.052018779342723	0.194554655870445	0	0.134	0.25	0.152727272727273	0	0	0	0	0	0.0357142857142857	0.233472409152086	0	0	0	0	0	0.227574819401445	0	0.92	0.199571694599627	0.230060579835569	0.218630723149337	0.228104083206902	0	0	0.223068540225012	0.215139004569703	0	0	0.171766153846155	0	0	0	0.229450058665452	0	0.222867248369172	HGDP
chr21 	0.254218608412735	0.0643684220060468	0.0483568075117371	0.203825910931174	0	0.184	0.21	0.134545454545455	0	0	0	0	0	0.0114285714285714	0.229986541049799	0	0	0	0	0	0.247450980392157	0	0.75	0.218733705772812	0.224958892254435	0.216777920410785	0.235095672945406	0	0	0.226687144000373	0.218479616414917	0	0	0.169136410256412	0	0	0	0.227717346050487	0	0.221464655733326	HGDP
chr21 	0.256349957615204	0.071716573374633	0.0491079812206573	0.225283400809716	0	0.166	0.21	0.180909090909091	0	0	0	0	0	0.0114285714285714	0.237335127860027	0	0	0	0	0	0.23186790505676	0	0.75	0.216405959031657	0.224543487667676	0.211880616174584	0.234637089750947	0	0	0.225946429412039	0.216503838101881	0	0	0.179261538461539	0	0	0	0.229434919193062	0	0.229770600110108	HGDP
chr21 	0.249345909130822	0.0650134956433498	0.0332394366197183	0.213279352226721	0	0.166	0.165	0.150909090909091	0	0	0	0	0	0.0242857142857143	0.231440107671602	0	0	0	0	0	0.254767801857585	0	0.92	0.200446927374302	0.218818693206404	0.215132648694908	0.228862064246475	0	0	0.221055877230144	0.209601557751614	0	0	0.158873846153846	0	0	0	0.228244578176449	0	0.216947563356073	HGDP
chr21 	0.251585632021572	0.0702932811622528	0.0422535211267606	0.212631578947368	0	0.166	0.165	0.158181818181818	0	0	0	0	0	0	0.217375504710633	0	0	0	0	0	0.240691434468525	0	1	0.21243947858473	0.233717005625271	0.215393667094567	0.231173828659624	0	0	0.227225203596476	0.213922742723361	0	0	0.167860512820514	0	0	0	0.228048143522196	0	0.223003887285404	HGDP
chr21 	0.252652804708204	0.0662938608408933	0.0461971830985915	0.22417004048583	0	0.2	0.33	0.167272727272727	0	0	0	0	0	0.0114285714285714	0.23235531628533	0	0	0	0	0	0.246068111455108	0	0.83	0.219888268156424	0.234270878407615	0.215513478819	0.228761788051515	0	0	0.226998069952452	0.214198725885236	0	0	0.173386666666668	0	0	0	0.232741001476096	0	0.224560970319824	HGDP
chr21 	0.259043003575936	0.0695666902161095	0.0431455399061033	0.21421052631579	0	0.2	0.335	0.144545454545455	0	0	0	0	0	0	0.229515477792732	0	0	0	0	0	0.239700722394221	0	0.75	0.21903165735568	0.23893552574643	0.223281985451434	0.238174500485196	0	0	0.230495221955468	0.221626184634084	0	0	0.18358358974359	0	0	0	0.232322395064531	0	0.229378868516321	HGDP
