,predispo_cancer,azoospermia,gene_paper
ENSG00000147873,0,0,1
ENSG00000147883,1,0,1
ENSG00000147889,1,0,1
ENSG00000148053,0,0,1
ENSG00000148082,0,0,1
ENSG00000148090,0,0,1
ENSG00000148153,1,0,0
ENSG00000148154,0,0,1
ENSG00000148156,0,0,1
ENSG00000148180,0,0,1
ENSG00000148200,0,0,1
ENSG00000148218,0,0,1
ENSG00000148229,1,0,1
ENSG00000148248,0,0,1
ENSG00000148290,0,0,1
ENSG00000148296,0,0,1
ENSG00000148300,1,0,0
ENSG00000148303,0,0,1
ENSG00000148331,0,0,1
ENSG00000148334,0,0,1
ENSG00000148337,1,0,0
ENSG00000148341,0,0,1
ENSG00000148344,0,0,1
ENSG00000148346,0,0,1
ENSG00000148362,1,0,0
ENSG00000148384,0,0,1
ENSG00000148400,1,0,1
ENSG00000148408,0,0,1
ENSG00000148484,0,0,1
ENSG00000148498,1,0,1
ENSG00000148516,1,0,0
ENSG00000148572,0,0,1
ENSG00000148604,0,0,1
ENSG00000148660,0,0,1
ENSG00000148680,0,0,1
ENSG00000148700,0,0,1
ENSG00000148704,0,0,1
ENSG00000148719,0,0,1
ENSG00000148730,0,0,1
ENSG00000148737,0,0,1
ENSG00000148773,0,0,1
ENSG00000148798,0,0,1
ENSG00000148826,0,0,1
ENSG00000148834,0,0,1
ENSG00000148842,0,0,1
ENSG00000148843,0,0,1
ENSG00000148848,0,0,1
ENSG00000148908,0,0,1
ENSG00000148926,0,0,1
ENSG00000148935,0,0,1
ENSG00000148943,0,0,1
ENSG00000148965,0,0,1
ENSG00000149021,0,0,1
ENSG00000149043,0,0,1
ENSG00000149084,0,0,1
ENSG00000149091,0,0,1
ENSG00000149115,1,0,0
ENSG00000149131,0,0,1
ENSG00000149136,1,0,1
ENSG00000149177,1,0,1
ENSG00000149257,0,0,1
ENSG00000149260,0,0,1
ENSG00000149269,1,0,1
ENSG00000149273,1,0,1
ENSG00000149294,0,0,1
ENSG00000149295,1,0,1
ENSG00000149311,1,1,1
ENSG00000149418,0,0,1
ENSG00000149451,0,0,1
ENSG00000149452,0,0,1
ENSG00000149489,0,0,1
ENSG00000149503,0,0,1
ENSG00000149506,0,0,1
ENSG00000149534,0,0,1
ENSG00000149541,0,0,1
ENSG00000149547,0,0,1
ENSG00000149554,1,0,1
ENSG00000149591,0,0,1
ENSG00000149646,0,1,0
ENSG00000149716,1,0,0
ENSG00000149735,0,0,1
ENSG00000149742,0,0,1
ENSG00000149782,0,0,1
ENSG00000149792,0,0,1
ENSG00000149798,0,0,1
ENSG00000149806,0,0,1
ENSG00000149922,0,0,1
ENSG00000149923,1,0,1
ENSG00000149927,0,0,1
ENSG00000149948,1,1,0
ENSG00000149968,0,0,1
ENSG00000150093,0,0,1
ENSG00000150201,0,0,1
ENSG00000150281,0,0,1
ENSG00000150394,0,0,1
ENSG00000150455,0,0,1
ENSG00000150457,0,0,1
ENSG00000150459,0,0,1
ENSG00000150540,0,0,1
ENSG00000150593,1,0,1
ENSG00000150594,0,0,1
ENSG00000150625,0,0,1
ENSG00000150630,0,0,1
ENSG00000150637,1,0,0
ENSG00000150722,0,0,1
ENSG00000150753,1,0,1
ENSG00000150760,0,0,1
ENSG00000150768,0,0,1
ENSG00000150779,0,0,1
ENSG00000150782,0,0,1
ENSG00000150783,1,1,1
ENSG00000150787,0,0,1
ENSG00000150907,1,0,1
ENSG00000150938,0,0,1
ENSG00000150991,1,0,1
ENSG00000150995,0,0,1
ENSG00000151012,1,0,1
ENSG00000151067,0,0,1
ENSG00000151079,0,0,1
ENSG00000151090,1,0,1
ENSG00000151092,0,0,1
ENSG00000151148,0,0,1
ENSG00000151150,0,0,1
ENSG00000151164,1,0,0
ENSG00000151208,0,0,1
ENSG00000151224,0,0,1
ENSG00000151247,1,0,1
ENSG00000151348,1,0,1
ENSG00000151360,0,0,1
ENSG00000151365,0,0,1
ENSG00000151414,1,0,0
ENSG00000151422,1,0,0
ENSG00000151490,0,0,1
ENSG00000151491,0,0,1
ENSG00000151532,0,0,1
ENSG00000151552,0,0,1
ENSG00000151575,0,0,1
ENSG00000151577,1,0,1
ENSG00000151615,0,0,1
ENSG00000151617,0,0,1
ENSG00000151623,0,0,1
ENSG00000151640,0,0,1
ENSG00000151651,0,0,1
ENSG00000151655,0,0,1
ENSG00000151657,1,0,1
ENSG00000151665,0,0,1
ENSG00000151689,0,0,1
ENSG00000151694,0,0,1
ENSG00000151702,1,0,1
ENSG00000151704,0,0,1
ENSG00000151729,0,0,1
ENSG00000151746,0,0,1
ENSG00000151748,1,0,1
ENSG00000151790,0,0,1
ENSG00000151834,0,0,1
ENSG00000151849,1,0,0
ENSG00000151876,1,0,0
ENSG00000151882,0,0,1
ENSG00000151892,0,0,1
ENSG00000151914,0,0,1
ENSG00000151923,0,0,1
ENSG00000151929,0,0,1
ENSG00000151967,0,0,1
ENSG00000152049,0,0,1
ENSG00000152092,0,0,1
ENSG00000152104,0,0,1
ENSG00000152147,0,0,1
ENSG00000152208,0,0,1
ENSG00000152214,0,0,1
ENSG00000152217,1,0,0
ENSG00000152229,0,0,1
ENSG00000152270,0,0,1
ENSG00000152291,0,0,1
ENSG00000152377,0,0,1
ENSG00000152409,1,0,0
ENSG00000152413,0,0,1
ENSG00000152422,1,0,0
ENSG00000152430,0,1,0
ENSG00000152455,1,0,1
ENSG00000152457,1,0,0
ENSG00000152465,0,0,1
ENSG00000152495,0,0,1
ENSG00000152518,0,0,1
ENSG00000152556,0,0,1
ENSG00000152578,0,0,1
ENSG00000152583,0,0,1
ENSG00000152591,0,0,1
ENSG00000152592,0,0,1
ENSG00000152661,0,1,1
ENSG00000152670,0,0,1
ENSG00000152684,1,0,1
ENSG00000152767,0,0,1
ENSG00000152782,0,0,1
ENSG00000152804,0,0,1
ENSG00000152818,0,0,1
ENSG00000152822,1,0,0
ENSG00000152894,0,0,1
ENSG00000152904,0,0,1
ENSG00000152932,0,0,1
ENSG00000152942,0,0,1
ENSG00000152952,0,0,1
ENSG00000152977,0,0,1
ENSG00000153002,0,0,1
ENSG00000153012,0,0,1
ENSG00000153044,0,0,1
ENSG00000153046,0,0,1
ENSG00000153071,0,0,1
ENSG00000153094,0,0,1
ENSG00000153113,0,0,1
ENSG00000153130,0,0,1
ENSG00000153132,0,0,1
ENSG00000153140,0,0,1
ENSG00000153147,0,0,1
ENSG00000153162,0,0,1
ENSG00000153179,0,0,1
ENSG00000153187,1,0,0
ENSG00000153201,1,0,1
ENSG00000153208,0,0,1
ENSG00000153233,0,0,1
ENSG00000153234,0,0,1
ENSG00000153250,0,0,1
ENSG00000153253,0,0,1
ENSG00000153391,1,0,0
ENSG00000153487,1,0,1
ENSG00000153560,0,0,1
ENSG00000153563,0,0,1
ENSG00000153574,0,0,1
ENSG00000153707,0,0,1
ENSG00000153767,0,0,1
ENSG00000153786,0,0,1
ENSG00000153802,1,0,0
ENSG00000153822,0,0,1
ENSG00000153827,1,0,0
ENSG00000153879,1,0,1
ENSG00000153902,0,0,1
ENSG00000153904,0,0,1
ENSG00000153922,0,0,1
ENSG00000153933,0,0,1
ENSG00000153936,0,0,1
ENSG00000153956,0,0,1
ENSG00000154001,0,0,1
ENSG00000154016,1,0,0
ENSG00000154027,0,0,1
ENSG00000154059,0,0,1
ENSG00000154096,0,0,1
ENSG00000154118,0,0,1
ENSG00000154133,0,0,1
ENSG00000154144,1,0,1
ENSG00000154146,0,0,1
ENSG00000154229,1,0,1
ENSG00000154258,0,0,1
ENSG00000154262,0,0,1
ENSG00000154277,0,0,1
ENSG00000154316,0,0,1
ENSG00000154328,1,0,0
ENSG00000154342,0,0,1
ENSG00000154370,0,0,1
ENSG00000154380,0,0,1
ENSG00000154473,1,0,1
ENSG00000154553,0,0,1
ENSG00000154639,0,0,1
ENSG00000154640,0,0,1
ENSG00000154645,0,0,1
ENSG00000154654,0,0,1
ENSG00000154678,0,0,1
ENSG00000154719,0,0,1
ENSG00000154727,0,0,1
ENSG00000154734,0,0,1
ENSG00000154736,0,0,1
ENSG00000154764,0,0,1
ENSG00000154767,1,0,1
ENSG00000154803,1,0,0
ENSG00000154822,0,0,1
ENSG00000154845,0,0,1
ENSG00000154914,1,0,0
ENSG00000154920,1,0,0
ENSG00000154928,0,0,1
ENSG00000155011,0,0,1
ENSG00000155087,0,0,1
ENSG00000155090,1,0,0
ENSG00000155093,0,0,1
ENSG00000155229,1,0,0
ENSG00000155307,0,0,1
ENSG00000155313,0,0,1
ENSG00000155363,0,0,1
ENSG00000155368,0,0,1
ENSG00000155380,0,0,1
ENSG00000155465,0,0,1
ENSG00000155508,0,0,1
ENSG00000155511,0,0,1
ENSG00000155657,0,0,1
ENSG00000155760,0,0,1
ENSG00000155816,1,0,1
ENSG00000155850,0,0,1
ENSG00000155876,1,0,0
ENSG00000155897,0,0,1
ENSG00000155903,0,0,1
ENSG00000155926,0,0,1
ENSG00000155959,0,0,1
ENSG00000155980,0,0,1
ENSG00000156006,0,0,1
ENSG00000156049,0,0,1
ENSG00000156052,0,0,1
ENSG00000156076,1,0,1
ENSG00000156097,0,0,1
ENSG00000156103,0,0,1
ENSG00000156110,0,0,1
ENSG00000156113,0,0,1
ENSG00000156127,0,0,1
ENSG00000156136,0,0,1
ENSG00000156150,0,0,1
ENSG00000156194,0,0,1
ENSG00000156234,0,0,1
ENSG00000156256,0,0,1
ENSG00000156261,1,0,1
ENSG00000156273,1,0,1
ENSG00000156284,0,0,1
ENSG00000156299,1,0,1
ENSG00000156313,0,0,1
ENSG00000156384,1,0,0
ENSG00000156398,0,0,1
ENSG00000156414,0,1,0
ENSG00000156427,0,0,1
ENSG00000156467,0,0,1
ENSG00000156471,0,0,1
ENSG00000156482,0,0,1
ENSG00000156486,0,0,1
ENSG00000156508,1,0,1
ENSG00000156515,0,0,1
ENSG00000156574,0,0,1
ENSG00000156575,0,0,1
ENSG00000156587,1,0,0
ENSG00000156711,0,0,1
ENSG00000156735,0,0,1
ENSG00000156738,0,0,1
ENSG00000156804,0,0,1
ENSG00000156831,1,0,0
ENSG00000156873,0,0,1
ENSG00000156885,0,0,1
ENSG00000156925,0,0,1
ENSG00000156966,0,0,1
ENSG00000156968,0,0,1
ENSG00000156970,1,0,1
ENSG00000156973,0,0,1
ENSG00000156976,0,0,1
ENSG00000157005,0,0,1
ENSG00000157045,0,0,1
ENSG00000157087,0,0,1
ENSG00000157106,1,0,0
ENSG00000157110,0,0,1
ENSG00000157131,0,0,1
ENSG00000157150,0,0,1
ENSG00000157152,0,0,1
ENSG00000157184,0,0,1
ENSG00000157212,1,0,1
ENSG00000157216,0,0,1
ENSG00000157219,0,0,1
ENSG00000157224,0,0,1
ENSG00000157227,0,0,1
ENSG00000157240,0,0,1
ENSG00000157388,0,0,1
ENSG00000157404,1,1,1
ENSG00000157445,0,0,1
ENSG00000157450,1,0,0
ENSG00000157456,0,0,1
ENSG00000157514,0,1,0
ENSG00000157540,0,0,1
ENSG00000157542,0,1,1
ENSG00000157551,0,0,1
ENSG00000157557,1,0,1
ENSG00000157601,0,0,1
ENSG00000157764,1,0,1
ENSG00000157765,0,0,1
ENSG00000157782,0,0,1
ENSG00000157823,0,0,1
ENSG00000157881,0,0,1
ENSG00000157933,1,0,1
ENSG00000158019,1,0,0
ENSG00000158042,0,0,1
ENSG00000158050,0,0,1
ENSG00000158055,1,0,0
ENSG00000158092,0,0,1
ENSG00000158104,0,0,1
ENSG00000158106,0,0,1
ENSG00000158125,0,0,1
ENSG00000158158,0,0,1
ENSG00000158161,1,0,1
ENSG00000158169,1,0,1
ENSG00000158186,0,0,1
ENSG00000158234,0,0,1
ENSG00000158258,0,0,1
ENSG00000158270,0,0,1
ENSG00000158290,1,0,1
ENSG00000158296,0,0,1
ENSG00000158402,0,0,1
ENSG00000158445,0,0,1
ENSG00000158457,1,0,0
ENSG00000158470,0,0,1
ENSG00000158517,0,0,1
ENSG00000158526,1,0,0
ENSG00000158571,0,0,1
ENSG00000158578,1,0,1
ENSG00000158623,0,0,1
ENSG00000158636,1,0,0
ENSG00000158710,0,0,1
ENSG00000158711,0,0,1
ENSG00000158747,0,0,1
ENSG00000158769,0,0,1
ENSG00000158773,0,0,1
ENSG00000158793,1,0,1
ENSG00000158796,0,0,1
ENSG00000158813,0,0,1
ENSG00000158815,0,0,1
ENSG00000158850,0,0,1
ENSG00000158859,0,0,1
ENSG00000158864,0,0,1
ENSG00000158869,0,0,1
ENSG00000158874,0,0,1
ENSG00000158887,0,0,1
ENSG00000159069,0,0,1
ENSG00000159110,1,0,1
ENSG00000159128,0,0,1
ENSG00000159131,0,0,1
ENSG00000159140,0,0,1
ENSG00000159147,0,0,1
ENSG00000159164,0,0,1
ENSG00000159166,0,0,1
ENSG00000159173,0,0,1
ENSG00000159176,0,0,1
ENSG00000159184,0,0,1
ENSG00000159197,1,0,0
ENSG00000159216,1,0,1
ENSG00000159217,0,0,1
ENSG00000159224,0,0,1
ENSG00000159228,0,0,1
ENSG00000159231,0,0,1
ENSG00000159251,0,0,1
ENSG00000159259,1,0,0
ENSG00000159261,0,0,1
ENSG00000159263,0,0,1
ENSG00000159307,0,0,1
ENSG00000159339,0,0,1
ENSG00000159352,0,0,1
ENSG00000159377,0,0,1
ENSG00000159388,1,0,1
ENSG00000159399,0,0,1
ENSG00000159403,0,0,1
ENSG00000159459,0,0,1
ENSG00000159461,1,0,1
ENSG00000159516,0,0,1
ENSG00000159640,0,0,1
ENSG00000159692,0,0,1
ENSG00000159720,0,0,1
ENSG00000159723,0,0,1
ENSG00000159763,0,0,1
ENSG00000159788,0,0,1
ENSG00000159840,0,0,1
ENSG00000159958,0,0,1
ENSG00000160013,0,0,1
ENSG00000160014,0,0,1
ENSG00000160049,0,0,1
ENSG00000160087,0,0,1
ENSG00000160113,0,0,1
ENSG00000160117,1,0,0
ENSG00000160179,0,0,1
ENSG00000160180,0,0,1
ENSG00000160181,0,0,1
ENSG00000160182,1,0,1
ENSG00000160191,0,0,1
ENSG00000160193,0,0,1
ENSG00000160199,0,0,1
ENSG00000160201,0,0,1
ENSG00000160202,0,0,1
ENSG00000160207,0,0,1
ENSG00000160209,0,0,1
ENSG00000160213,0,0,1
ENSG00000160216,0,0,1
ENSG00000160224,1,0,1
ENSG00000160233,0,0,1
ENSG00000160255,0,0,1
ENSG00000160271,0,0,1
ENSG00000160282,0,0,1
ENSG00000160285,0,0,1
ENSG00000160293,0,0,1
ENSG00000160294,0,0,1
ENSG00000160307,0,0,1
ENSG00000160323,1,0,0
ENSG00000160404,0,0,1
ENSG00000160410,0,0,1
ENSG00000160551,1,0,0
ENSG00000160602,0,0,1
ENSG00000160613,0,0,1
ENSG00000160633,0,1,0
ENSG00000160654,0,0,1
ENSG00000160678,0,0,1
ENSG00000160691,1,0,1
ENSG00000160695,0,0,1
ENSG00000160710,0,0,1
ENSG00000160716,0,0,1
ENSG00000160752,0,0,1
ENSG00000160789,0,1,1
ENSG00000160791,0,0,1
ENSG00000160796,1,0,0
ENSG00000160801,1,0,0
ENSG00000160803,1,0,0
ENSG00000160862,0,0,1
ENSG00000160867,0,0,1
ENSG00000160888,0,0,1
ENSG00000160917,0,0,1
ENSG00000160932,0,0,1
ENSG00000160948,0,0,1
ENSG00000160949,1,0,0
ENSG00000160951,0,0,1
ENSG00000160953,1,0,0
ENSG00000160957,1,0,0
ENSG00000160972,0,0,1
ENSG00000160973,0,0,1
ENSG00000160999,1,0,0
ENSG00000161010,1,0,0
ENSG00000161011,0,0,1
ENSG00000161016,0,0,1
ENSG00000161055,0,0,1
ENSG00000161057,0,0,1
ENSG00000161202,0,0,1
ENSG00000161203,0,0,1
ENSG00000161204,0,0,1
ENSG00000161217,0,0,1
ENSG00000161281,0,0,1
ENSG00000161405,1,0,0
ENSG00000161509,0,0,1
ENSG00000161513,0,0,1
ENSG00000161533,1,0,1
ENSG00000161544,1,0,1
ENSG00000161594,0,0,1
ENSG00000161609,1,1,0
ENSG00000161610,0,0,1
ENSG00000161638,0,0,1
ENSG00000161647,0,0,1
ENSG00000161798,0,0,1
ENSG00000161800,0,0,1
ENSG00000161835,0,0,1
ENSG00000161905,1,0,1
ENSG00000161921,0,0,1
ENSG00000161940,0,0,1
ENSG00000161944,0,0,1
ENSG00000161958,0,0,1
ENSG00000161960,0,0,1
ENSG00000161970,1,0,1
ENSG00000161973,0,1,0
ENSG00000162063,0,0,1
ENSG00000162068,0,0,1
ENSG00000162104,0,0,1
ENSG00000162188,0,0,1
ENSG00000162231,0,0,1
ENSG00000162244,0,0,1
ENSG00000162267,0,0,1
ENSG00000162300,0,0,1
ENSG00000162302,0,0,1
ENSG00000162337,0,0,1
ENSG00000162367,1,0,1
ENSG00000162374,0,0,1
ENSG00000162383,0,0,1
ENSG00000162385,0,0,1
ENSG00000162419,0,0,1
ENSG00000162433,0,0,1
ENSG00000162434,0,0,1
ENSG00000162444,0,0,1
ENSG00000162510,0,0,1
ENSG00000162511,0,0,1
ENSG00000162512,0,0,1
ENSG00000162521,0,0,1
ENSG00000162552,0,0,1
ENSG00000162585,1,0,0
ENSG00000162599,0,0,1
ENSG00000162607,1,0,0
ENSG00000162624,0,0,1
ENSG00000162627,0,0,1
ENSG00000162630,0,0,1
ENSG00000162631,0,0,1
ENSG00000162645,0,0,1
ENSG00000162676,1,0,1
ENSG00000162692,0,0,1
ENSG00000162694,0,0,1
ENSG00000162704,0,0,1
ENSG00000162728,0,0,1
ENSG00000162729,0,0,1
ENSG00000162733,0,0,1
ENSG00000162734,0,0,1
ENSG00000162736,1,0,0
ENSG00000162772,0,0,1
ENSG00000162775,1,0,0
ENSG00000162813,0,0,1
ENSG00000162836,0,0,1
ENSG00000162882,0,0,1
ENSG00000162889,0,0,1
ENSG00000162909,0,0,1
ENSG00000162910,0,0,1
ENSG00000162924,0,0,1
ENSG00000162928,0,0,1
ENSG00000162989,0,0,1
ENSG00000162992,0,0,1
ENSG00000162998,0,0,1
ENSG00000162999,0,0,1
ENSG00000163017,0,0,1
ENSG00000163029,1,0,0
ENSG00000163032,0,0,1
ENSG00000163041,1,0,0
ENSG00000163064,0,0,1
ENSG00000163069,0,0,1
ENSG00000163083,0,0,1
ENSG00000163104,1,0,0
ENSG00000163114,0,0,1
ENSG00000163131,0,0,1
ENSG00000163132,0,0,1
ENSG00000163161,1,0,1
ENSG00000163171,0,0,1
ENSG00000163191,0,0,1
ENSG00000163207,0,0,1
ENSG00000163209,0,0,1
ENSG00000163216,0,0,1
ENSG00000163217,0,0,1
ENSG00000163220,0,0,1
ENSG00000163235,0,0,1
ENSG00000163254,0,0,1
ENSG00000163273,0,0,1
ENSG00000163285,0,0,1
ENSG00000163288,0,0,1
ENSG00000163291,1,0,0
ENSG00000163312,1,0,0
ENSG00000163322,1,0,0
ENSG00000163347,0,0,1
ENSG00000163349,0,0,1
ENSG00000163352,0,0,1
ENSG00000163359,0,0,1
ENSG00000163394,0,0,1
ENSG00000163399,0,0,1
ENSG00000163406,0,0,1
ENSG00000163431,0,0,1
ENSG00000163435,0,0,1
ENSG00000163440,0,0,1
ENSG00000163453,0,0,1
ENSG00000163466,0,0,1
ENSG00000163468,1,0,1
ENSG00000163479,0,0,1
ENSG00000163481,0,0,1
ENSG00000163485,0,0,1
ENSG00000163499,0,0,1
ENSG00000163501,0,0,1
ENSG00000163508,1,0,1
ENSG00000163512,0,0,1
ENSG00000163513,1,0,1
ENSG00000163515,1,0,1
ENSG00000163520,0,0,1
ENSG00000163536,0,0,1
ENSG00000163539,0,0,1
ENSG00000163541,0,0,1
ENSG00000163545,1,0,0
ENSG00000163581,0,0,1
ENSG00000163586,0,0,1
ENSG00000163599,0,0,1
ENSG00000163600,0,0,1
ENSG00000163602,0,0,1
ENSG00000163605,1,0,0
ENSG00000163618,0,0,1
ENSG00000163629,1,0,1
ENSG00000163630,0,0,1
ENSG00000163661,0,0,1
ENSG00000163666,0,0,1
ENSG00000163681,0,0,1
ENSG00000163682,0,0,1
ENSG00000163687,0,0,1
ENSG00000163697,0,0,1
ENSG00000163703,0,0,1
ENSG00000163710,0,0,1
ENSG00000163735,0,0,1
ENSG00000163736,0,0,1
ENSG00000163737,0,0,1
ENSG00000163739,0,0,1
ENSG00000163743,1,0,0
ENSG00000163746,0,0,1
ENSG00000163751,0,0,1
ENSG00000163754,0,0,1
ENSG00000163755,1,0,1
ENSG00000163781,1,0,0
ENSG00000163785,0,0,1
ENSG00000163788,0,0,1
ENSG00000163792,0,0,1
ENSG00000163798,0,0,1
ENSG00000163808,0,0,1
ENSG00000163812,0,0,1
ENSG00000163818,0,0,1
ENSG00000163820,0,0,1
ENSG00000163823,0,0,1
ENSG00000163827,0,0,1
ENSG00000163840,1,0,0
ENSG00000163882,1,0,1
ENSG00000163884,0,0,1
ENSG00000163898,0,0,1
ENSG00000163902,0,0,1
ENSG00000163909,0,0,1
ENSG00000163914,0,0,1
ENSG00000163918,1,0,0
ENSG00000163930,1,0,0
ENSG00000163931,0,0,1
ENSG00000163932,0,0,1
ENSG00000163938,1,0,0
ENSG00000163945,1,0,0
ENSG00000163947,0,0,1
ENSG00000163950,0,0,1
ENSG00000163956,0,0,1
ENSG00000163961,1,0,0
ENSG00000164002,1,0,0
ENSG00000164010,0,0,1
ENSG00000164024,0,0,1
ENSG00000164045,1,0,1
ENSG00000164047,0,0,1
ENSG00000164050,0,0,1
ENSG00000164053,1,0,0
ENSG00000164056,0,0,1
ENSG00000164061,0,0,1
ENSG00000164062,0,0,1
ENSG00000164078,0,0,1
ENSG00000164081,0,0,1
ENSG00000164086,0,0,1
ENSG00000164087,0,1,0
ENSG00000164093,0,0,1
ENSG00000164099,0,0,1
ENSG00000164100,0,0,1
ENSG00000164104,1,0,1
ENSG00000164105,0,0,1
ENSG00000164106,0,0,1
ENSG00000164107,0,0,1
ENSG00000164109,1,0,1
ENSG00000164111,0,0,1
ENSG00000164117,0,0,1
ENSG00000164120,0,0,1
ENSG00000164122,0,0,1
ENSG00000164128,0,0,1
ENSG00000164129,0,0,1
ENSG00000164136,1,0,1
ENSG00000164161,0,0,1
ENSG00000164163,0,0,1
ENSG00000164171,0,0,1
ENSG00000164172,0,0,1
ENSG00000164176,0,0,1
ENSG00000164190,1,0,0
ENSG00000164211,0,0,1
ENSG00000164220,0,0,1
ENSG00000164251,0,0,1
ENSG00000164256,1,1,0
ENSG00000164258,0,0,1
ENSG00000164265,0,0,1
ENSG00000164270,0,0,1
ENSG00000164283,0,0,1
ENSG00000164284,0,0,1
ENSG00000164292,0,0,1
ENSG00000164305,0,0,1
ENSG00000164306,1,0,0
ENSG00000164330,0,0,1
ENSG00000164331,0,0,1
ENSG00000164342,1,0,1
ENSG00000164344,0,0,1
ENSG00000164362,1,0,1
ENSG00000164379,0,0,1
ENSG00000164399,0,0,1
ENSG00000164400,0,0,1
ENSG00000164404,0,0,1
ENSG00000164414,0,0,1
ENSG00000164418,0,0,1
ENSG00000164430,1,0,0
ENSG00000164434,0,0,1
ENSG00000164438,0,0,1
ENSG00000164442,0,0,1
ENSG00000164466,0,0,1
ENSG00000164485,1,0,0
ENSG00000164532,0,0,1
ENSG00000164587,0,0,1
ENSG00000164588,0,0,1
ENSG00000164600,0,0,1
ENSG00000164611,1,0,1
ENSG00000164626,0,0,1
ENSG00000164638,0,0,1
ENSG00000164683,0,0,1
ENSG00000164687,0,0,1
ENSG00000164690,0,0,1
ENSG00000164692,0,0,1
ENSG00000164708,0,0,1
ENSG00000164713,0,0,1
ENSG00000164715,0,1,0
ENSG00000164733,0,0,1
ENSG00000164736,0,0,1
ENSG00000164749,0,0,1
ENSG00000164751,0,0,1
ENSG00000164754,1,0,1
ENSG00000164761,0,0,1
ENSG00000164778,0,0,1
ENSG00000164808,1,0,0
ENSG00000164825,0,0,1
ENSG00000164828,0,1,0
ENSG00000164830,0,0,1
ENSG00000164867,0,0,1
ENSG00000164885,0,0,1
ENSG00000164889,0,1,1
ENSG00000164896,0,0,1
ENSG00000164904,0,0,1
ENSG00000164916,0,0,1
ENSG00000164919,0,0,1
ENSG00000164920,0,0,1
ENSG00000164924,0,0,1
ENSG00000164929,0,0,1
ENSG00000164930,0,0,1
ENSG00000164932,0,0,1
ENSG00000164938,1,0,0
ENSG00000164949,0,0,1
ENSG00000164978,0,0,1
ENSG00000165006,0,0,1
ENSG00000165025,0,0,1
ENSG00000165029,0,0,1
ENSG00000165030,0,0,1
ENSG00000165092,0,0,1
ENSG00000165140,0,0,1
ENSG00000165156,0,0,1
ENSG00000165168,0,0,1
ENSG00000165181,0,1,0
ENSG00000165192,0,0,1
ENSG00000165195,1,0,1
ENSG00000165215,0,0,1
ENSG00000165240,0,0,1
ENSG00000165269,0,0,1
ENSG00000165272,0,0,1
ENSG00000165280,1,0,1
ENSG00000165282,0,0,1
ENSG00000165283,0,0,1
ENSG00000165304,0,0,1
ENSG00000165349,0,0,1
ENSG00000165376,0,0,1
ENSG00000165392,1,0,1
ENSG00000165409,1,0,1
ENSG00000165410,0,0,1
ENSG00000165417,0,1,0
ENSG00000165457,0,0,1
ENSG00000165458,0,0,1
ENSG00000165462,0,0,1
ENSG00000165471,0,0,1
ENSG00000165474,0,0,1
ENSG00000165475,0,0,1
ENSG00000165495,0,0,1
ENSG00000165516,0,0,1
ENSG00000165527,0,0,1
ENSG00000165553,0,0,1
ENSG00000165556,1,0,1
ENSG00000165609,0,0,1
ENSG00000165617,0,0,1
ENSG00000165632,0,0,1
ENSG00000165637,0,0,1
ENSG00000165671,0,0,1
ENSG00000165672,0,0,1
ENSG00000165678,0,0,1
ENSG00000165699,1,0,1
ENSG00000165702,0,0,1
ENSG00000165731,1,0,1
ENSG00000165732,0,0,1
ENSG00000165795,1,0,0
ENSG00000165806,0,0,1
ENSG00000165819,0,0,1
ENSG00000165821,0,0,1
ENSG00000165879,0,0,1
ENSG00000165887,0,0,1
ENSG00000165912,0,0,1
ENSG00000165916,0,0,1
ENSG00000165917,0,0,1
ENSG00000165934,0,0,1
ENSG00000165943,0,0,1
ENSG00000165959,0,0,1
ENSG00000165983,0,0,1
ENSG00000165995,0,0,1
ENSG00000166035,0,0,1
ENSG00000166037,1,0,0
ENSG00000166068,1,0,1
ENSG00000166090,0,0,1
ENSG00000166126,0,0,1
ENSG00000166145,0,0,1
ENSG00000166147,0,0,1
ENSG00000166148,0,0,1
ENSG00000166164,0,0,1
ENSG00000166165,0,0,1
ENSG00000166167,0,0,1
ENSG00000166169,1,0,1
ENSG00000166170,0,0,1
ENSG00000166181,0,0,1
ENSG00000166189,1,0,0
ENSG00000166197,0,0,1
ENSG00000166199,1,0,0
ENSG00000166200,1,0,1
ENSG00000166206,0,0,1
ENSG00000166211,0,0,1
ENSG00000166224,0,0,1
ENSG00000166226,1,0,1
ENSG00000166233,0,0,1
ENSG00000166263,0,0,1
ENSG00000166278,0,0,1
ENSG00000166311,0,0,1
ENSG00000166313,1,0,1
ENSG00000166333,0,0,1
ENSG00000166337,0,0,1
ENSG00000166349,0,0,1
ENSG00000166377,0,0,1
ENSG00000166387,0,0,1
ENSG00000166396,0,0,1
ENSG00000166402,0,0,1
ENSG00000166407,1,0,1
ENSG00000166411,0,0,1
ENSG00000166426,0,0,1
ENSG00000166439,1,0,0
ENSG00000166441,0,0,1
ENSG00000166483,0,0,1
ENSG00000166484,1,0,1
ENSG00000166501,1,0,1
ENSG00000166507,0,0,1
ENSG00000166508,1,0,0
ENSG00000166548,0,0,1
ENSG00000166589,0,0,1
ENSG00000166592,0,0,1
ENSG00000166603,1,0,0
ENSG00000166619,0,0,1
ENSG00000166670,0,0,1
ENSG00000166685,0,0,1
ENSG00000166710,0,0,1
ENSG00000166736,0,0,1
ENSG00000166741,0,0,1
ENSG00000166747,0,0,1
